Row_id,State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,agency_with_state_clean,lon,lat
1238,New York,Cities,Yonkers,2,2,0,0,0,0,0,2,1,0,1,0,202827,"Yonkers, New York","Yonkers, New York",-73.89874689999999,40.9312099
1239,New York,Universities and Colleges,State University of New York Police: Alfred,1,1,0,0,0,0,0,1,1,0,0,0,4198,"State University of New York Police: Alfred, New York","State University of New York Police, Alfred, New York",-77.7946533,42.2552377
1240,New York,Universities and Colleges,State University of New York Police: Canton,1,1,0,0,0,0,0,1,0,0,0,1,5183,"State University of New York Police: Canton, New York","State University of New York Police, Canton, New York",-75.183458,44.602382
1241,New York,Universities and Colleges,State University of New York Police: Geneseo,1,1,0,0,0,0,0,1,1,0,0,0,5941,"State University of New York Police: Geneseo, New York","State University of New York Police, Geneseo, New York",-77.82386269999999,42.79600689999999
1242,New York,Universities and Colleges,State University of New York Police: Maritime,1,0,1,0,0,0,0,1,0,0,0,1,2007,"State University of New York Police: Maritime, New York","State University of New York Police, Maritime, New York",-73.8011369,40.8091766
1243,New York,Universities and Colleges,State University of New York Police: Purchase,1,0,1,0,0,0,0,1,0,0,0,1,4815,"State University of New York Police: Purchase, New York","State University of New York Police, Purchase, New York",-73.700419,41.0470553
1244,New York,Universities and Colleges,State University of New York Police: Stony Brook,5,3,2,0,0,0,0,5,0,2,2,1,29798,"State University of New York Police: Stony Brook, New York","State University of New York Police, Stony Brook, New York",-73.1233889,40.9123761
1245,New York,Metropolitan Counties,Dutchess,3,0,1,2,0,0,0,3,1,0,2,0,NA,"Dutchess, New York","Dutchess, New York",-73.7477857,41.7784372
1246,New York,Metropolitan Counties,Nassau,19,5,14,0,0,0,0,19,3,5,3,8,NA,"Nassau, New York","Nassau, New York",-73.61011590000001,42.51591450000001
1247,New York,Metropolitan Counties,Ontario,1,0,0,0,0,1,0,1,0,0,1,0,NA,"Ontario, New York","Ontario, New York",-77.283379299999993,43.2209426
1248,New York,Metropolitan Counties,Oswego,1,0,0,1,0,0,0,1,1,0,0,0,NA,"Oswego, New York","Oswego, New York",-76.5104973,43.4553461
1249,New York,Metropolitan Counties,Suffolk County Police Department,21,5,6,9,1,0,0,21,7,3,5,6,NA,"Suffolk County Police Department, New York","Suffolk County Police Department, New York",-72.91780229999999,40.8207643
1250,New York,Metropolitan Counties,Westchester Public Safety,1,0,0,1,0,0,0,1,0,0,1,0,NA,"Westchester Public Safety, New York","Westchester Public Safety, New York",-73.816409,41.08107
1251,New York,State Police Agencies,State Police: Cayuga County,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police: Cayuga County, New York","Cayuga County, New York",-76.7502537,42.8952968
1252,New York,State Police Agencies,State Police: Clinton County,2,1,0,1,0,0,0,2,0,2,0,0,NA,"State Police: Clinton County, New York","Clinton County, New York",-73.4857784,44.6678205
1253,New York,State Police Agencies,State Police: Dutchess County,1,0,0,1,0,0,0,1,0,0,1,0,NA,"State Police: Dutchess County, New York","Dutchess County, New York",-73.9948941,41.7432586
1254,New York,State Police Agencies,State Police: Herkimer County,2,0,2,0,0,0,0,2,1,1,0,0,NA,"State Police: Herkimer County, New York","Herkimer County, New York",-74.9543343,43.0294738
1255,New York,State Police Agencies,State Police: Onondaga County,2,1,1,0,0,0,0,2,0,0,0,2,NA,"State Police: Onondaga County, New York","Onondaga County, New York",-76.12169229999999,43.1141454
1256,New York,State Police Agencies,State Police: Oswego County,1,0,0,1,0,0,0,1,0,1,0,0,NA,"State Police: Oswego County, New York","Oswego County, New York",-76.390599,43.30265199999999
1257,New York,State Police Agencies,State Police: Putnam County,1,1,0,0,0,0,0,1,0,0,1,0,NA,"State Police: Putnam County, New York","Putnam County, New York",-73.68817,41.3212875
1258,New York,State Police Agencies,State Police: Rockland County,1,0,1,0,0,0,0,1,0,0,0,1,NA,"State Police: Rockland County, New York","Rockland County, New York",-74.0375782,41.1872968
1259,New York,State Police Agencies,State Police: Saratoga County,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police: Saratoga County, New York","Saratoga County, New York",-73.78432269999999,43.0833599
1260,New York,State Police Agencies,State Police: Schoharie County,2,2,0,0,0,0,0,2,0,1,1,0,NA,"State Police: Schoharie County, New York","Schoharie County, New York",-74.42666899999999,42.674544
1261,New York,State Police Agencies,State Police: Seneca County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police: Seneca County, New York","Seneca County, New York",-76.90808090000002,42.8964466
1262,New York,State Police Agencies,State Police: Tompkins County,2,0,2,0,0,0,0,2,2,0,0,0,NA,"State Police: Tompkins County, New York","Tompkins County, New York",-76.19227529999999,42.6307966
1263,New York,State Police Agencies,State Police: Ulster County,1,0,0,0,0,0,1,1,1,0,0,0,NA,"State Police: Ulster County, New York","Ulster County, New York",-73.9948941,41.7432586
1264,New York,State Police Agencies,State Police: Wayne County,3,3,0,0,0,0,0,3,0,0,3,0,NA,"State Police: Wayne County, New York","Wayne County, New York",-76.8019424,43.22336079999999
1265,New York,State Police Agencies,State Police: Westchester County,2,0,2,0,0,0,0,2,2,0,0,0,NA,"State Police: Westchester County, New York","Westchester County, New York",-73.7657131,40.9317945
1266,New York,Other Agencies,"New York City Department of Environmental Protection Police, Eastview Precinct",2,0,1,1,0,0,0,2,0,0,0,2,NA,"New York City Department of Environmental Protection Police, Eastview Precinct, New York","New York City Department of Environmental Protection Police, Eastview Precinct, New York",-74.0054329,40.7340002
1267,New York,Other Agencies,New York City Metropolitan Transportation Authority,26,9,16,1,0,0,0,26,6,9,7,4,NA,"New York City Metropolitan Transportation Authority, New York","New York City Metropolitan Transportation Authority, New York",-73.9885445,40.6902917
1268,New York,Other Agencies,"State Park, Central Region",1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Park, Central Region, New York","State Park, Central Region, New York",-75.1321827,42.5865529
1269,North Carolina,Cities,Apex,1,1,0,0,0,0,0,1,0,0,0,1,52577,"Apex, North Carolina","Apex, North Carolina",-78.85028559999999,35.732652
1270,North Carolina,Cities,Asheville,3,2,1,0,0,0,0,3,1,1,1,0,93186,"Asheville, North Carolina","Asheville, North Carolina",-82.5514869,35.5950581
1271,North Carolina,Cities,Boone,3,1,0,2,0,0,0,3,0,0,1,2,19524,"Boone, North Carolina","Boone, North Carolina",-81.6745517,36.216795
1272,North Carolina,Cities,Carolina Beach,3,3,0,0,0,0,0,3,0,1,0,2,6352,"Carolina Beach, North Carolina","Carolina Beach, North Carolina",-77.8935966,34.0351726
1273,North Carolina,Cities,Cary,5,0,5,0,0,0,0,5,0,0,0,5,168700,"Cary, North Carolina","Cary, North Carolina",-78.7811169,35.79154
1274,North Carolina,Cities,Charlotte-Mecklenburg,24,13,6,4,1,0,0,23,6,6,5,6,931235,"Charlotte-Mecklenburg, North Carolina","Charlotte-Mecklenburg, North Carolina",-80.8431267,35.2270869
1275,North Carolina,Cities,Dunn,1,0,0,0,1,0,0,1,0,0,1,0,9793,"Dunn, North Carolina","Dunn, North Carolina",-78.6089028,35.3062743
1276,North Carolina,Cities,Durham,12,8,3,1,0,0,0,12,1,9,0,2,273726,"Durham, North Carolina","Durham, North Carolina",-78.898619,35.9940329
1277,North Carolina,Cities,Fayetteville,3,3,0,0,0,0,0,3,1,1,1,0,210117,"Fayetteville, North Carolina","Fayetteville, North Carolina",-78.87835849999999,35.0526641
1278,North Carolina,Cities,Greensboro,11,8,0,3,0,0,0,11,2,1,4,4,293298,"Greensboro, North Carolina","Greensboro, North Carolina",-79.7919754,36.0726354
1279,North Carolina,Cities,Hendersonville,1,1,0,0,0,0,0,1,1,0,0,0,14081,"Hendersonville, North Carolina","Hendersonville, North Carolina",-82.4609528,35.3187279
1280,North Carolina,Cities,Hickory,1,0,1,0,0,0,0,1,0,0,0,1,40617,"Hickory, North Carolina","Hickory, North Carolina",-81.3444573,35.7344538
1281,North Carolina,Cities,Hope Mills,1,1,0,0,0,0,0,1,0,0,1,0,16219,"Hope Mills, North Carolina","Hope Mills, North Carolina",-78.9453056,34.9704419
1282,North Carolina,Cities,Huntersville,3,1,1,1,0,0,0,2,1,0,0,1,57677,"Huntersville, North Carolina","Huntersville, North Carolina",-80.84285040000002,35.410694
1283,North Carolina,Cities,Jacksonville,2,1,0,1,0,0,0,2,1,0,1,0,71715,"Jacksonville, North Carolina","Jacksonville, North Carolina",-77.4302414,34.7540524
1284,North Carolina,Cities,Lexington,1,1,0,0,0,0,0,1,0,0,0,1,18754,"Lexington, North Carolina","Lexington, North Carolina",-80.2533838,35.8240265
1285,North Carolina,Cities,Mocksville,2,2,0,0,0,0,0,2,0,0,1,1,5303,"Mocksville, North Carolina","Mocksville, North Carolina",-80.5614494,35.8940263
1286,North Carolina,Cities,Mooresville,3,2,0,1,0,0,0,3,1,1,1,0,38340,"Mooresville, North Carolina","Mooresville, North Carolina",-80.8081413,35.5859146
1287,North Carolina,Cities,Morganton,2,1,0,1,0,0,0,2,0,1,1,0,16478,"Morganton, North Carolina","Morganton, North Carolina",-81.6848188,35.7454071
1288,North Carolina,Cities,New Bern,2,2,0,0,0,0,0,2,0,2,0,0,29600,"New Bern, North Carolina","New Bern, North Carolina",-77.04411429999999,35.108493
1289,North Carolina,Cities,Newton,2,2,0,0,0,0,0,2,0,0,2,0,13121,"Newton, North Carolina","Newton, North Carolina",-81.22147079999999,35.6698552
1290,North Carolina,Cities,Pittsboro,3,3,0,0,0,0,0,3,1,1,1,0,4289,"Pittsboro, North Carolina","Pittsboro, North Carolina",-79.1772371,35.7201463
1291,North Carolina,Cities,Raleigh,10,3,4,3,0,0,0,10,2,1,3,4,472472,"Raleigh, North Carolina","Raleigh, North Carolina",-78.6381787,35.7795897
1292,North Carolina,Cities,Roanoke Rapids,5,4,0,1,0,0,0,5,1,3,1,0,14664,"Roanoke Rapids, North Carolina","Roanoke Rapids, North Carolina",-77.6541464,36.4615395
1293,North Carolina,Cities,Salisbury,3,2,0,1,0,0,0,3,1,0,1,1,33901,"Salisbury, North Carolina","Salisbury, North Carolina",-80.4742261,35.6709727
1294,North Carolina,Cities,Southern Shores,1,0,0,1,0,0,0,1,0,1,0,0,2907,"Southern Shores, North Carolina","Southern Shores, North Carolina",-75.73157189999999,36.1390533
1295,North Carolina,Cities,Statesville,1,0,0,1,0,0,0,1,0,0,1,0,26975,"Statesville, North Carolina","Statesville, North Carolina",-80.8872959,35.7826363
1296,North Carolina,Cities,Wilmington,9,5,3,1,0,0,0,9,1,4,0,4,120920,"Wilmington, North Carolina","Wilmington, North Carolina",-77.8868117,34.2103894
1297,North Carolina,Universities and Colleges,Duke University,2,1,1,0,0,0,0,2,0,0,1,1,16599,"Duke University, North Carolina","Duke University, North Carolina",-78.9382286,36.0014258
1298,North Carolina,Universities and Colleges,East Carolina University,1,0,1,0,0,0,0,1,1,0,0,0,32388,"East Carolina University, North Carolina","East Carolina University, North Carolina",-77.3645653,35.6055108
1299,North Carolina,Universities and Colleges,"University of North Carolina, Wilmington",1,0,0,1,0,0,0,1,0,1,0,0,18287,"University of North Carolina, Wilmington, North Carolina","University of North Carolina, Wilmington, North Carolina",-77.8701325,34.2239869
1300,North Carolina,Metropolitan Counties,Buncombe,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Buncombe, North Carolina","Buncombe, North Carolina",-82.4752757,35.59313770000001
1301,North Carolina,Metropolitan Counties,Currituck,1,0,0,0,1,0,0,1,0,0,1,0,NA,"Currituck, North Carolina","Currituck, North Carolina",-76.0142968,36.4465659
1302,North Carolina,Metropolitan Counties,Forsyth,2,1,0,1,0,0,0,2,0,1,0,1,NA,"Forsyth, North Carolina","Forsyth, North Carolina",-80.1875065,36.1200003
1303,North Carolina,Metropolitan Counties,Franklin,2,2,0,0,0,0,0,2,0,1,1,0,NA,"Franklin, North Carolina","Franklin, North Carolina",-83.3815429,35.1823171
1304,North Carolina,Metropolitan Counties,Lincoln,2,2,0,0,0,0,0,2,0,1,1,0,NA,"Lincoln, North Carolina","Lincoln, North Carolina",-81.20781640000001,35.4637028
1305,North Carolina,Metropolitan Counties,New Hanover,2,2,0,0,0,0,0,2,1,1,0,0,NA,"New Hanover, North Carolina","New Hanover, North Carolina",-77.88245959999999,34.2154913
1306,North Carolina,Metropolitan Counties,Pitt,4,1,0,3,0,0,0,4,0,0,1,3,NA,"Pitt, North Carolina","Pitt, North Carolina",-77.4242972,35.5589221
1307,North Carolina,Metropolitan Counties,Wake,3,1,1,1,0,0,0,3,1,1,1,0,NA,"Wake, North Carolina","Wake, North Carolina",-78.5660852,35.8031909
1308,North Carolina,Metropolitan Counties,Wayne,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Wayne, North Carolina","Wayne, North Carolina",-77.973865,35.3565499
1309,North Carolina,Nonmetropolitan Counties,Greene,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Greene, North Carolina","Greene, North Carolina",-77.69941969999999,35.5013936
1310,North Carolina,Nonmetropolitan Counties,Martin,1,0,0,1,0,0,0,1,0,0,1,0,NA,"Martin, North Carolina","Martin, North Carolina",-77.1485163,35.8733053
1311,North Dakota,Cities,Bismarck,2,1,0,1,0,0,0,2,0,0,1,1,74644,"Bismarck, North Dakota","Bismarck, North Dakota",-100.7837392,46.8083268
1312,North Dakota,Cities,Devils Lake,1,0,0,1,0,0,0,1,0,0,1,0,7314,"Devils Lake, North Dakota","Devils Lake, North Dakota",-98.86512019999999,48.112779
1313,North Dakota,Cities,Dickinson,1,1,0,0,0,0,0,1,0,0,1,0,22878,"Dickinson, North Dakota","Dickinson, North Dakota",-102.7896242,46.8791756
1314,North Dakota,Cities,Fargo,2,0,1,1,0,0,0,2,0,0,2,0,124906,"Fargo, North Dakota","Fargo, North Dakota",-96.7898034,46.8771863
1315,North Dakota,Cities,Grand Forks,1,0,1,0,0,0,0,1,0,0,0,1,57662,"Grand Forks, North Dakota","Grand Forks, North Dakota",-97.0328547,47.9252568
1316,North Dakota,Cities,Williston,1,1,0,0,0,0,0,1,0,1,0,0,27390,"Williston, North Dakota","Williston, North Dakota",-103.6179745,48.1469683
1317,North Dakota,Universities and Colleges,University of North Dakota,1,1,0,0,0,0,0,1,1,0,0,0,18104,"University of North Dakota, North Dakota","University of North Dakota, North Dakota",-97.0768014,47.922891
1318,North Dakota,Metropolitan Counties,Morton,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Morton, North Dakota","Morton, North Dakota",-101.1621736,46.6683872
1319,Ohio,Cities,Akron,8,5,0,2,1,0,0,8,0,2,5,1,197690,"Akron, Ohio","Akron, Ohio",-81.51900529999999,41.0814447
1320,Ohio,Cities,Ashland,2,0,0,1,1,0,0,2,0,0,2,0,20446,"Ashland, Ohio","Ashland, Ohio",-82.3182178,40.8686675
1321,Ohio,Cities,Austintown,1,0,0,1,0,0,0,1,0,0,1,0,35029,"Austintown, Ohio","Austintown, Ohio",-80.7645239,41.1017247
1322,Ohio,Cities,Barberton,3,1,0,0,2,0,0,3,1,1,1,0,26060,"Barberton, Ohio","Barberton, Ohio",-81.6051221,41.012833
1323,Ohio,Cities,Bellefontaine,1,0,0,0,0,0,1,1,0,0,1,0,13137,"Bellefontaine, Ohio","Bellefontaine, Ohio",-83.7596557,40.3611643
1324,Ohio,Cities,Boardman,1,1,0,0,0,0,0,1,1,0,0,0,39121,"Boardman, Ohio","Boardman, Ohio",-80.6628528,41.0242256
1325,Ohio,Cities,Brunswick,1,1,0,0,0,0,0,1,0,1,0,0,34954,"Brunswick, Ohio","Brunswick, Ohio",-81.8418006,41.2381096
1326,Ohio,Cities,Canton,2,2,0,0,0,0,0,2,0,0,2,0,70605,"Canton, Ohio","Canton, Ohio",-81.378447,40.79894729999999
1327,Ohio,Cities,Cincinnati,30,24,4,2,0,0,0,30,10,6,7,7,301952,"Cincinnati, Ohio","Cincinnati, Ohio",-84.5120196,39.1031182
1328,Ohio,Cities,Circleville,1,0,1,0,0,0,0,1,0,0,1,0,13993,"Circleville, Ohio","Circleville, Ohio",-82.9460133,39.600618
1329,Ohio,Cities,Cleveland,38,25,4,3,4,1,1,38,7,5,11,15,384666,"Cleveland, Ohio","Cleveland, Ohio",-81.6943605,41.49932
1330,Ohio,Cities,Colerain Township,1,1,0,0,0,0,0,1,0,1,0,0,59312,"Colerain Township, Ohio","Colerain Township, Ohio",-84.6269824,39.2591765
1331,Ohio,Cities,Columbus,71,42,6,19,4,0,0,71,11,23,22,15,873582,"Columbus, Ohio","Columbus, Ohio",-82.99879419999999,39.9611755
1332,Ohio,Cities,Copley Township,2,1,0,0,1,0,0,2,1,0,1,NA,17307,"Copley Township, Ohio","Copley Township, Ohio",-81.63638689999999,41.0875099
1333,Ohio,Cities,Dayton,3,2,1,0,0,0,0,3,0,1,2,0,140094,"Dayton, Ohio","Dayton, Ohio",-84.1916069,39.7589478
1334,Ohio,Cities,Defiance,1,0,0,0,0,0,1,1,0,1,0,0,16620,"Defiance, Ohio","Defiance, Ohio",-84.3557802,41.2844933
1335,Ohio,Cities,Delaware,1,0,1,0,0,0,0,1,1,0,0,0,39944,"Delaware, Ohio","Delaware, Ohio",-83.067965,40.2986724
1336,Ohio,Cities,Delhi Township,1,0,0,1,0,0,0,1,0,1,0,0,29700,"Delhi Township, Ohio","Delhi Township, Ohio",-84.6052225,39.0950595
1337,Ohio,Cities,Elyria,1,0,0,1,0,0,0,1,1,0,NA,NA,53796,"Elyria, Ohio","Elyria, Ohio",-82.10764859999999,41.3683798
1338,Ohio,Cities,Englewood,2,0,1,0,1,0,0,2,1,0,1,0,13474,"Englewood, Ohio","Englewood, Ohio",-84.3021672,39.8775553
1339,Ohio,Cities,Fairborn,1,1,0,0,0,0,0,1,1,0,0,0,33604,"Fairborn, Ohio","Fairborn, Ohio",-84.01937889999999,39.8208925
1340,Ohio,Cities,Findlay,1,1,0,0,0,0,0,1,0,0,1,0,41351,"Findlay, Ohio","Findlay, Ohio",-83.6499321,41.04422
1341,Ohio,Cities,Girard,2,2,0,0,0,0,0,2,0,2,0,0,9304,"Girard, Ohio","Girard, Ohio",-80.7014662,41.153946500000004
1342,Ohio,Cities,Green Township,2,2,0,0,0,0,0,2,0,0,0,2,59132,"Green Township, Ohio","Green Township, Ohio",-84.63744840000001,39.16636700000001
1343,Ohio,Cities,Grove City,1,1,0,0,0,0,0,1,0,0,0,1,41833,"Grove City, Ohio","Grove City, Ohio",-83.0929644,39.88145189999999
1344,Ohio,Cities,Hamilton,5,4,0,0,1,0,0,5,1,3,1,0,62059,"Hamilton, Ohio","Hamilton, Ohio",-84.5613355,39.3995008
1345,Ohio,Cities,Huber Heights,5,2,1,2,0,0,0,5,0,3,1,1,36964,"Huber Heights, Ohio","Huber Heights, Ohio",-84.12466080000002,39.843947
1346,Ohio,Cities,"Jackson Township, Stark County",2,1,1,0,0,0,0,2,0,1,0,1,40416,"Jackson Township, Stark County, Ohio","Jackson Township, Stark County, Ohio",-81.49379929999999,40.86655
1347,Ohio,Cities,Johnstown,1,1,0,0,0,0,0,1,0,0,1,0,5054,"Johnstown, Ohio","Johnstown, Ohio",-82.68516989999999,40.1536742
1348,Ohio,Cities,Lancaster,2,1,0,1,0,0,0,2,0,1,1,0,40498,"Lancaster, Ohio","Lancaster, Ohio",-82.5993294,39.7136754
1349,Ohio,Cities,Lebanon,1,0,0,0,1,0,0,1,0,0,0,1,20696,"Lebanon, Ohio","Lebanon, Ohio",-84.2029922,39.4353373
1350,Ohio,Cities,Liberty Township,1,1,0,0,0,0,0,1,0,0,0,1,11456,"Liberty Township, Ohio","Liberty Township, Ohio",-84.40943589999999,39.401514
1351,Ohio,Cities,Lockland,1,1,0,0,0,0,0,1,0,0,0,1,3462,"Lockland, Ohio","Lockland, Ohio",-84.4562445,39.2272314
1352,Ohio,Cities,"Madison Township, Franklin County",3,0,0,0,3,0,0,3,0,0,2,1,19241,"Madison Township, Franklin County, Ohio","Madison Township, Franklin County, Ohio",-82.8855961,39.8248372
1353,Ohio,Cities,"Madison Township, Lake County",1,0,0,0,0,0,1,1,1,0,0,0,15626,"Madison Township, Lake County, Ohio","Madison Township, Lake County, Ohio",-81.0533854,41.9858412
1354,Ohio,Cities,Mansfield,4,3,0,1,0,0,0,4,1,0,1,2,45941,"Mansfield, Ohio","Mansfield, Ohio",-82.5154471,40.75839
1355,Ohio,Cities,Marietta,1,1,0,0,0,0,0,1,0,0,1,0,13618,"Marietta, Ohio","Marietta, Ohio",-81.45484359999999,39.41535200000001
1356,Ohio,Cities,Massillon,3,1,1,0,1,0,0,3,0,1,2,0,32361,"Massillon, Ohio","Massillon, Ohio",-81.52150929999999,40.7967244
1357,Ohio,Cities,Maumee,1,0,0,1,0,0,0,1,0,0,1,0,13720,"Maumee, Ohio","Maumee, Ohio",-83.65382439999999,41.5628294
1358,Ohio,Cities,Mayfield Heights,1,0,0,0,1,0,0,1,0,0,1,0,18648,"Mayfield Heights, Ohio","Mayfield Heights, Ohio",-81.45789599999999,41.5192189
1359,Ohio,Cities,Medina,2,1,1,0,0,0,0,2,0,1,1,0,26128,"Medina, Ohio","Medina, Ohio",-81.8552196,41.143245
1360,Ohio,Cities,Mentor-on-the-Lake,2,2,0,0,0,0,0,2,0,1,0,1,7399,"Mentor-on-the-Lake, Ohio","Mentor-on-the-Lake, Ohio",-81.3612097,41.7128807
1361,Ohio,Cities,"Miami Township, Clermont County",2,2,0,0,0,0,0,2,1,0,1,0,42493,"Miami Township, Clermont County, Ohio","Miami Township, Clermont County, Ohio",-84.238417,39.2095414
1362,Ohio,Cities,"Miami Township, Montgomery County",2,2,0,0,0,0,0,2,0,1,0,1,29065,"Miami Township, Montgomery County, Ohio","Miami Township, Montgomery County, Ohio",-84.2489525,39.6128751
1363,Ohio,Cities,Middletown,5,4,0,0,1,0,0,5,NA,2,2,1,46084,"Middletown, Ohio","Middletown, Ohio",-84.39827629999999,39.5150576
1364,Ohio,Cities,Monroe,2,0,0,0,2,0,0,2,2,0,0,0,16168,"Monroe, Ohio","Monroe, Ohio",-84.3621634,39.44033599999999
1365,Ohio,Cities,Montgomery,1,1,0,0,0,0,0,1,0,0,0,1,10807,"Montgomery, Ohio","Montgomery, Ohio",-84.35410619999999,39.2281143
1366,Ohio,Cities,Montville Township,1,1,0,0,0,0,0,1,0,1,0,0,11831,"Montville Township, Ohio","Montville Township, Ohio",-81.84429340000001,41.0924536
1367,Ohio,Cities,Mount Healthy,1,0,0,1,0,0,0,1,1,0,0,0,6058,"Mount Healthy, Ohio","Mount Healthy, Ohio",-84.5457778,39.2336687
1368,Ohio,Cities,Mount Orab,1,0,0,1,0,0,0,1,0,0,1,0,3485,"Mount Orab, Ohio","Mount Orab, Ohio",-83.91965200000001,39.0275659
1369,Ohio,Cities,Napoleon,1,0,0,1,0,0,0,1,0,0,0,1,8236,"Napoleon, Ohio","Napoleon, Ohio",-84.1252243,41.3922726
1370,Ohio,Cities,New Albany,1,1,0,0,0,0,0,1,0,0,0,1,10997,"New Albany, Ohio","New Albany, Ohio",-82.80874179999999,40.0812545
1371,Ohio,Cities,Newton Falls,4,3,1,0,0,0,0,4,0,1,2,1,4516,"Newton Falls, Ohio","Newton Falls, Ohio",-80.97814679999999,41.18839
