State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
New Jersey,Cities,Washington,1,1,0,0,0,0,0,1,0,0,0,1,6508,"Washington, New Jersey",NA,NA
New Jersey,Cities,"Washington Township, Gloucester County",2,1,0,1,0,0,0,2,NA,0,2,0,47477,"Washington Township, Gloucester County, New Jersey",NA,NA
New Jersey,Cities,"Washington Township, Warren County",1,1,0,0,0,0,0,1,0,0,0,1,6430,"Washington Township, Warren County, New Jersey",NA,NA
New Jersey,Cities,West Deptford Township,1,1,0,0,0,0,0,1,NA,1,0,0,21257,"West Deptford Township, New Jersey",NA,NA
New Jersey,Cities,West Long Branch,3,1,1,1,0,0,0,3,NA,2,0,1,7975,"West Long Branch, New Jersey",NA,NA
New Jersey,Cities,Winslow Township,1,1,0,0,0,0,0,1,0,0,0,1,38724,"Winslow Township, New Jersey",NA,NA
New Jersey,Cities,Woodbridge Township,1,0,1,0,0,0,0,1,NA,0,1,0,102124,"Woodbridge Township, New Jersey",NA,NA
New Jersey,Cities,Woodbury,11,11,0,0,0,0,0,11,NA,6,5,NA,9937,"Woodbury, New Jersey",NA,NA
New Jersey,Cities,Woolwich Township,1,1,0,0,0,0,0,1,NA,0,0,1,12675,"Woolwich Township, New Jersey",NA,NA
New Jersey,State Police Agencies,State Police:Burlington County,2,1,0,1,0,0,0,2,1,0,1,0,NA,"State Police:Burlington County, New Jersey",NA,NA
New Jersey,State Police Agencies,State Police:Cumberland County,1,1,0,0,0,0,0,1,0,0,1,0,NA,"State Police:Cumberland County, New Jersey",NA,NA
New Jersey,State Police Agencies,State Police:Salem County,1,1,0,0,0,0,0,1,NA,1,0,0,NA,"State Police:Salem County, New Jersey",NA,NA
New Jersey,State Police Agencies,State Police:Sussex County,3,3,0,0,0,0,0,3,3,0,0,0,NA,"State Police:Sussex County, New Jersey",NA,NA
New Jersey,State Police Agencies,State Police:Warren County,1,1,0,0,0,0,0,1,0,0,1,0,NA,"State Police:Warren County, New Jersey",NA,NA
New Mexico,Cities,Albuquerque,25,7,9,9,0,0,0,25,2,2,11,10,561560,"Albuquerque, New Mexico",NA,NA
New Mexico,Cities,Los Lunas,1,1,0,0,0,0,0,1,NA,1,NA,NA,15398,"Los Lunas, New Mexico",NA,NA
New York,Cities,Albany,1,1,0,0,0,0,0,1,0,1,0,0,98617,"Albany, New York",NA,NA
New York,Cities,Amherst Town,2,2,0,0,0,0,0,2,0,2,0,0,120436,"Amherst Town, New York",NA,NA
New York,Cities,Auburn,1,0,1,0,0,0,0,1,0,0,1,NA,26854,"Auburn, New York",NA,NA
New York,Cities,Bedford Town,1,0,1,0,0,0,0,1,0,0,1,0,18063,"Bedford Town, New York",NA,NA
New York,Cities,Binghamton,1,1,0,0,0,0,0,1,0,0,1,0,45780,"Binghamton, New York",NA,NA
New York,Cities,Brighton Town,1,1,0,0,0,0,0,1,0,1,0,0,36889,"Brighton Town, New York",NA,NA
New York,Cities,Buffalo,7,5,0,1,0,0,1,7,1,1,4,1,257446,"Buffalo, New York",NA,NA
New York,Cities,Cheektowaga Town,1,1,0,0,0,0,0,1,0,0,0,1,78100,"Cheektowaga Town, New York",NA,NA
New York,Cities,Clarkstown Town,3,1,2,0,0,0,0,3,0,0,3,0,82171,"Clarkstown Town, New York",NA,NA
New York,Cities,Colonie Town,1,0,1,0,0,0,0,1,0,0,1,0,80075,"Colonie Town, New York",NA,NA
New York,Cities,Cooperstown Village,1,1,0,0,0,0,0,1,0,0,1,0,1780,"Cooperstown Village, New York",NA,NA
New York,Cities,Crawford Town,1,1,0,0,0,0,0,1,0,0,0,1,9202,"Crawford Town, New York",NA,NA
New York,Cities,Dobbs Ferry Village,1,0,1,0,0,0,0,1,0,1,0,0,11180,"Dobbs Ferry Village, New York",NA,NA
New York,Cities,Elmira,1,1,0,0,0,0,0,1,0,1,0,0,27995,"Elmira, New York",NA,NA
New York,Cities,Glen Cove,1,0,0,1,0,0,0,1,0,1,0,0,27480,"Glen Cove, New York",NA,NA
New York,Cities,Hamburg Town,1,1,0,0,0,0,0,1,1,0,0,0,46028,"Hamburg Town, New York",NA,NA
New York,Cities,Lake Placid Village,1,1,0,0,0,0,0,1,0,1,0,0,2453,"Lake Placid Village, New York",NA,NA
New York,Cities,Larchmont Village,2,0,2,0,0,0,0,2,0,1,0,1,6186,"Larchmont Village, New York",NA,NA
New York,Cities,Middletown,1,0,1,0,0,0,0,1,0,1,0,0,27752,"Middletown, New York",NA,NA
New York,Cities,Monroe Village,3,0,3,0,0,0,0,3,1,1,1,0,8680,"Monroe Village, New York",NA,NA
New York,Cities,New Rochelle,5,1,4,0,0,0,0,5,1,0,0,4,80389,"New Rochelle, New York",NA,NA
New York,Cities,New York,361,74,183,79,1,5,19,361,66,85,85,125,8566917,"New York, New York",NA,NA
New York,Cities,Niagara Falls,1,0,0,1,0,0,0,1,0,0,1,0,48675,"Niagara Falls, New York",NA,NA
New York,Cities,North Tonawanda,2,2,0,0,0,0,0,2,0,0,2,0,30634,"North Tonawanda, New York",NA,NA
New York,Cities,Norwich,1,1,0,0,0,0,0,1,0,0,0,1,6929,"Norwich, New York",NA,NA
New York,Cities,Peekskill,1,0,0,1,0,0,0,1,1,0,0,0,24129,"Peekskill, New York",NA,NA
New York,Cities,Ramapo Town,3,1,1,1,0,0,0,3,1,1,1,0,92620,"Ramapo Town, New York",NA,NA
New York,Cities,Rochester,2,1,0,1,0,0,0,2,0,1,0,1,209643,"Rochester, New York",NA,NA
New York,Cities,Saratoga Springs,1,0,1,0,0,0,0,1,0,0,0,1,28005,"Saratoga Springs, New York",NA,NA
New York,Cities,Schenectady,1,0,1,0,0,0,0,1,0,0,0,1,65138,"Schenectady, New York",NA,NA
New York,Cities,Southampton Town,1,1,0,0,0,0,0,1,1,0,0,0,51191,"Southampton Town, New York",NA,NA
New York,Cities,Spring Valley Village,1,0,1,0,0,0,0,1,0,0,1,0,32844,"Spring Valley Village, New York",NA,NA
New York,Cities,Utica,1,0,0,1,0,0,0,1,0,1,0,0,60879,"Utica, New York",NA,NA
New York,Cities,Wellsville Village,1,1,0,0,0,0,0,1,0,0,0,1,4506,"Wellsville Village, New York",NA,NA
New York,Cities,Yonkers,5,2,2,1,0,0,0,5,0,1,1,3,202075,"Yonkers, New York",NA,NA
New York,Universities and Colleges,Cornell University,2,0,0,2,0,0,0,2,0,1,1,0,21904,"Cornell University, New York",NA,NA
New York,Universities and Colleges,State University of New York:Binghamton,2,1,0,1,0,0,0,2,0,1,1,0,16913,"State University of New York:Binghamton, New York",NA,NA
New York,Universities and Colleges,State University of New York:Buffalo,7,1,3,0,0,0,3,7,3,3,0,1,29796,"State University of New York:Buffalo, New York",NA,NA
New York,Universities and Colleges,State University of New York:Downstate Medical Center,1,0,0,1,0,0,0,1,0,0,1,0,1858,"State University of New York:Downstate Medical Center, New York",NA,NA
New York,Universities and Colleges,"State University of New York Agricultural and Technical College, Morrisville",6,4,2,0,0,0,0,6,0,0,6,0,2940,"State University of New York Agricultural and Technical College, Morrisville, New York",NA,NA
New York,Universities and Colleges,State University of New York College:Brockport,1,1,0,0,0,0,0,1,0,0,1,0,8161,"State University of New York College:Brockport, New York",NA,NA
New York,Universities and Colleges,State University of New York College:Buffalo,2,1,1,0,0,0,0,2,1,0,0,1,10330,"State University of New York College:Buffalo, New York",NA,NA
New York,Universities and Colleges,State University of New York College:Geneseo,3,2,1,0,0,0,0,3,0,0,0,3,5699,"State University of New York College:Geneseo, New York",NA,NA
New York,Universities and Colleges,State University of New York College:New Paltz,3,3,0,0,0,0,0,3,0,0,0,3,7751,"State University of New York College:New Paltz, New York",NA,NA
New York,Universities and Colleges,State University of New York College:Plattsburgh,2,1,1,0,0,0,0,2,1,0,0,1,5718,"State University of New York College:Plattsburgh, New York",NA,NA
New York,Universities and Colleges,State University of New York College:Potsdam,1,1,0,0,0,0,0,1,0,0,0,1,3904,"State University of New York College:Potsdam, New York",NA,NA
New York,Universities and Colleges,State University of New York College:Purchase,2,0,2,0,0,0,0,2,1,1,0,0,4169,"State University of New York College:Purchase, New York",NA,NA
New York,Metropolitan Counties,Albany,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Albany, New York",NA,NA
New York,Metropolitan Counties,Monroe,2,1,1,0,0,0,0,2,2,0,0,0,NA,"Monroe, New York",NA,NA
New York,Metropolitan Counties,Nassau,52,7,45,0,0,0,0,52,8,10,9,25,NA,"Nassau, New York",NA,NA
New York,Metropolitan Counties,Oswego,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Oswego, New York",NA,NA
New York,Metropolitan Counties,Saratoga,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Saratoga, New York",NA,NA
New York,Metropolitan Counties,Schoharie,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Schoharie, New York",NA,NA
New York,Metropolitan Counties,Suffolk County Police Department,42,7,30,4,0,0,1,42,10,12,8,12,NA,"Suffolk County Police Department, New York",NA,NA
New York,Metropolitan Counties,Westchester Public Safety,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Westchester Public Safety, New York",NA,NA
New York,Nonmetropolitan Counties,Chenango,1,1,0,0,0,0,0,1,0,1,0,NA,NA,"Chenango, New York",NA,NA
New York,State Police Agencies,State Police: Albany County,3,1,1,1,0,0,0,3,0,0,0,3,NA,"State Police: Albany County, New York",NA,NA
New York,State Police Agencies,State Police:Chemung County,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police:Chemung County, New York",NA,NA
New York,State Police Agencies,State Police: Dutchess County,1,0,1,0,0,0,0,1,0,0,NA,1,NA,"State Police: Dutchess County, New York",NA,NA
New York,State Police Agencies,State Police:Franklin County,1,0,0,1,0,0,0,1,0,0,1,0,NA,"State Police:Franklin County, New York",NA,NA
New York,State Police Agencies,State Police:Jefferson County,2,1,0,1,0,0,0,2,0,1,0,1,NA,"State Police:Jefferson County, New York",NA,NA
New York,State Police Agencies,State Police:Montgomery County,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police:Montgomery County, New York",NA,NA
New York,State Police Agencies,State Police:New York County,3,2,1,0,0,0,0,3,0,0,0,3,NA,"State Police:New York County, New York",NA,NA
New York,State Police Agencies,State Police:Niagara County,1,0,0,1,0,0,0,1,0,0,0,1,NA,"State Police:Niagara County, New York",NA,NA
New York,State Police Agencies,State Police:Orange County,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police:Orange County, New York",NA,NA
New York,State Police Agencies,State Police:Oswego County,1,1,0,0,0,0,0,1,1,0,0,0,NA,"State Police:Oswego County, New York",NA,NA
New York,State Police Agencies,State Police:Rockland County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Rockland County, New York",NA,NA
New York,State Police Agencies,State Police:Schoharie County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Schoharie County, New York",NA,NA
New York,State Police Agencies,State Police:Wayne County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Wayne County, New York",NA,NA
New York,State Police Agencies,State Police:Westchester County,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police:Westchester County, New York",NA,NA
New York,Other Agencies,New York City Metropolitan Transportation Authority,22,11,11,0,0,0,0,22,3,2,2,15,NA,"New York City Metropolitan Transportation Authority, New York",NA,NA
New York,Other Agencies,"State Park, Finger Lakes Region",1,0,1,0,0,0,0,1,0,0,1,0,NA,"State Park, Finger Lakes Region, New York",NA,NA
North Carolina,Cities,Apex,3,3,0,0,0,0,0,3,0,1,1,1,47324,"Apex, North Carolina",NA,NA
North Carolina,Cities,Asheville,3,1,0,2,0,0,0,3,1,0,2,0,89546,"Asheville, North Carolina",NA,NA
North Carolina,Cities,Boone,1,0,0,1,0,0,0,1,0,1,0,0,18374,"Boone, North Carolina",NA,NA
North Carolina,Cities,Charlotte-Mecklenburg,27,16,3,8,0,0,0,27,6,11,5,5,896379,"Charlotte-Mecklenburg, North Carolina",NA,NA
North Carolina,Cities,Concord,1,0,1,0,0,0,0,1,0,0,1,0,89446,"Concord, North Carolina",NA,NA
North Carolina,Cities,Durham,3,2,1,0,0,0,0,3,0,1,1,1,263716,"Durham, North Carolina",NA,NA
North Carolina,Cities,Fayetteville,7,7,0,0,0,0,0,7,0,1,4,2,202200,"Fayetteville, North Carolina",NA,NA
North Carolina,Cities,Gastonia,3,3,0,0,0,0,0,3,0,0,2,1,75118,"Gastonia, North Carolina",NA,NA
North Carolina,Cities,Greensboro,6,1,4,1,0,0,0,6,0,1,4,1,288618,"Greensboro, North Carolina",NA,NA
North Carolina,Cities,Greenville,6,1,0,4,0,0,1,6,2,2,1,1,91766,"Greenville, North Carolina",NA,NA
North Carolina,Cities,Hickory,1,1,0,0,0,0,0,1,0,0,0,1,40437,"Hickory, North Carolina",NA,NA
North Carolina,Cities,High Point,5,5,0,0,0,0,0,5,1,1,0,3,111435,"High Point, North Carolina",NA,NA
North Carolina,Cities,Huntersville,1,1,0,0,0,0,0,1,1,0,0,0,53932,"Huntersville, North Carolina",NA,NA
North Carolina,Cities,Jacksonville,1,0,0,1,0,0,0,1,0,0,1,0,66686,"Jacksonville, North Carolina",NA,NA
North Carolina,Cities,Littleton,1,1,0,0,0,0,0,1,0,1,0,0,641,"Littleton, North Carolina",NA,NA
North Carolina,Cities,Morganton,4,4,0,0,0,0,0,4,0,0,1,3,16656,"Morganton, North Carolina",NA,NA
North Carolina,Cities,Raleigh,28,15,7,6,0,0,0,28,8,6,9,5,460593,"Raleigh, North Carolina",NA,NA
North Carolina,Cities,Roanoke Rapids2,4,4,0,0,0,0,0,4,1,1,2,0,15273,"Roanoke Rapids2, North Carolina",NA,NA
North Carolina,Cities,Rockingham,1,1,0,0,0,0,0,1,0,0,0,1,9155,"Rockingham, North Carolina",NA,NA
North Carolina,Cities,Rocky Mount,1,1,0,0,0,0,0,1,0,0,1,0,55431,"Rocky Mount, North Carolina",NA,NA
North Carolina,Cities,Salisbury,3,3,0,0,0,0,0,3,0,1,0,2,34121,"Salisbury, North Carolina",NA,NA
North Carolina,Cities,Siler City,1,1,0,0,0,0,0,1,0,0,0,1,8498,"Siler City, North Carolina",NA,NA
North Carolina,Cities,Wilmington,5,4,1,0,0,0,0,5,2,1,1,1,117852,"Wilmington, North Carolina",NA,NA
North Carolina,Cities,Wilson,1,0,0,1,0,0,0,1,0,0,1,0,49734,"Wilson, North Carolina",NA,NA
North Carolina,Universities and Colleges,Duke University,1,0,1,0,0,0,0,1,0,0,0,1,15984,"Duke University, North Carolina",NA,NA
North Carolina,Universities and Colleges,East Carolina University,1,1,0,0,0,0,0,1,1,0,0,0,28289,"East Carolina University, North Carolina",NA,NA
North Carolina,Universities and Colleges,North Carolina Central University,2,0,0,1,0,0,1,2,0,0,1,1,8011,"North Carolina Central University, North Carolina",NA,NA
North Carolina,Universities and Colleges,North Carolina School of the Arts,2,2,0,0,0,0,0,2,1,1,0,0,970,"North Carolina School of the Arts, North Carolina",NA,NA
North Carolina,Universities and Colleges,"University of North Carolina, Greensboro",2,1,0,1,0,0,0,2,0,1,0,1,19393,"University of North Carolina, Greensboro, North Carolina",NA,NA
North Carolina,Metropolitan Counties,Forsyth,6,6,0,0,0,0,0,6,1,3,1,1,NA,"Forsyth, North Carolina",NA,NA
North Carolina,Metropolitan Counties,Franklin,4,4,0,0,0,0,0,4,2,1,0,1,NA,"Franklin, North Carolina",NA,NA
North Carolina,Metropolitan Counties,Gaston County Police Department,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Gaston County Police Department, North Carolina",NA,NA
North Carolina,Metropolitan Counties,Iredell,2,2,0,0,0,0,0,2,1,0,0,1,NA,"Iredell, North Carolina",NA,NA
North Carolina,Metropolitan Counties,New Hanover,1,1,0,0,0,0,0,1,0,0,0,1,NA,"New Hanover, North Carolina",NA,NA
North Carolina,Metropolitan Counties,Randolph,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Randolph, North Carolina",NA,NA
North Carolina,Metropolitan Counties,Yadkin,2,1,1,0,0,0,0,2,1,0,0,1,NA,"Yadkin, North Carolina",NA,NA
North Carolina,Nonmetropolitan Counties,Jackson,2,1,1,0,0,0,0,1,0,0,0,1,NA,"Jackson, North Carolina",NA,NA
North Carolina,Nonmetropolitan Counties,Moore,1,0,0,0,0,1,0,1,1,0,0,0,NA,"Moore, North Carolina",NA,NA
North Carolina,Nonmetropolitan Counties,Sampson,2,2,0,0,0,0,0,2,0,0,0,2,NA,"Sampson, North Carolina",NA,NA
North Carolina,Nonmetropolitan Counties,Surry,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Surry, North Carolina",NA,NA
North Carolina,Other Agencies,University of North Carolina Hospitals,1,1,0,0,0,0,0,1,0,0,1,0,NA,"University of North Carolina Hospitals, North Carolina",NA,NA
North Dakota,Cities,Bismarck,2,2,0,0,0,0,0,2,0,0,0,2,73248,"Bismarck, North Dakota",NA,NA
North Dakota,Cities,Grand Forks,1,0,1,0,0,0,0,1,0,0,1,0,57853,"Grand Forks, North Dakota",NA,NA
North Dakota,Cities,Watford City,2,2,0,0,0,0,0,2,0,0,1,1,8819,"Watford City, North Dakota",NA,NA
North Dakota,Cities,Williston,1,1,0,0,0,0,0,1,0,0,1,0,29929,"Williston, North Dakota",NA,NA
North Dakota,Universities and Colleges,University of North Dakota,1,1,0,0,0,0,0,1,0,0,1,0,14951,"University of North Dakota, North Dakota",NA,NA
North Dakota,Nonmetropolitan Counties,Hettinger,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Hettinger, North Dakota",NA,NA
Ohio,Cities,Akron,4,3,0,1,0,0,0,4,1,2,1,0,197257,"Akron, Ohio",NA,NA
Ohio,Cities,Albany,1,0,0,1,0,0,0,1,0,0,0,1,918,"Albany, Ohio",NA,NA
Ohio,Cities,Athens,1,1,0,0,0,0,0,1,0,0,1,0,25203,"Athens, Ohio",NA,NA
Ohio,Cities,Aurora,3,2,0,1,0,0,0,3,0,1,1,1,15897,"Aurora, Ohio",NA,NA
Ohio,Cities,Barberton,1,1,0,0,0,0,0,1,0,0,0,1,26172,"Barberton, Ohio",NA,NA
Ohio,Cities,Beaver Township,1,0,0,1,0,0,0,1,0,1,0,0,6492,"Beaver Township, Ohio",NA,NA
Ohio,Cities,Bellbrook,2,0,1,0,1,0,0,2,2,0,0,0,7074,"Bellbrook, Ohio",NA,NA
Ohio,Cities,Bellefontaine,2,1,0,1,0,0,0,2,0,1,1,0,13073,"Bellefontaine, Ohio",NA,NA
Ohio,Cities,Bexley,1,0,1,0,0,0,0,1,0,0,1,0,13775,"Bexley, Ohio",NA,NA
Ohio,Cities,Blue Ash,4,1,1,1,0,1,0,4,3,0,0,1,12169,"Blue Ash, Ohio",NA,NA
Ohio,Cities,Boardman,1,1,0,0,0,0,0,1,0,1,0,0,39692,"Boardman, Ohio",NA,NA
Ohio,Cities,Canton,1,1,0,0,0,0,0,1,0,1,0,0,71652,"Canton, Ohio",NA,NA
Ohio,Cities,Chillicothe,1,1,0,0,0,0,0,1,0,0,1,0,21692,"Chillicothe, Ohio",NA,NA
Ohio,Cities,Cincinnati,42,32,2,8,0,0,0,42,7,10,10,15,298880,"Cincinnati, Ohio",NA,NA
Ohio,Cities,Circleville,1,1,0,0,0,0,0,1,0,0,1,0,13930,"Circleville, Ohio",NA,NA
Ohio,Cities,Cleveland,8,8,0,0,0,0,0,8,2,5,1,0,386227,"Cleveland, Ohio",NA,NA
Ohio,Cities,Colerain Township,4,4,0,0,0,0,0,4,3,1,0,0,58907,"Colerain Township, Ohio",NA,NA
Ohio,Cities,Columbus,151,123,10,18,0,0,0,151,42,29,49,31,862515,"Columbus, Ohio",NA,NA
Ohio,Cities,Dayton,5,5,0,0,0,0,0,5,0,4,0,1,140260,"Dayton, Ohio",NA,NA
Ohio,Cities,Defiance,1,1,0,0,0,0,0,1,0,0,0,1,16697,"Defiance, Ohio",NA,NA
Ohio,Cities,Delhi Township,3,3,0,0,0,0,0,3,1,1,1,0,29573,"Delhi Township, Ohio",NA,NA
Ohio,Cities,East Palestine,2,2,0,0,0,0,0,2,0,1,1,0,4548,"East Palestine, Ohio",NA,NA
Ohio,Cities,Elyria,3,2,0,1,0,0,0,3,1,2,0,0,53633,"Elyria, Ohio",NA,NA
Ohio,Cities,Fairborn,2,1,0,1,0,0,0,2,1,0,0,1,33587,"Fairborn, Ohio",NA,NA
Ohio,Cities,Fairview Park,1,1,0,0,0,0,0,1,0,0,0,1,16318,"Fairview Park, Ohio",NA,NA
Ohio,Cities,Findlay,1,0,1,0,0,0,0,1,1,0,NA,NA,41156,"Findlay, Ohio",NA,NA
Ohio,Cities,Gahanna,3,2,1,0,0,0,0,3,1,2,0,0,34859,"Gahanna, Ohio",NA,NA
Ohio,Cities,Garfield Heights,1,0,0,1,0,0,0,1,1,NA,NA,0,27938,"Garfield Heights, Ohio",NA,NA
Ohio,Cities,Green Township,1,0,0,1,0,0,0,1,0,0,0,1,58764,"Green Township, Ohio",NA,NA
Ohio,Cities,Greenville,1,1,0,0,0,0,0,1,0,1,0,0,12962,"Greenville, Ohio",NA,NA
Ohio,Cities,Grove City,5,5,0,0,0,0,0,5,1,2,1,1,40161,"Grove City, Ohio",NA,NA
Ohio,Cities,Hamilton,9,9,0,0,0,0,0,9,1,3,3,2,62423,"Hamilton, Ohio",NA,NA
Ohio,Cities,Heath,1,1,0,0,0,0,0,1,0,0,1,0,10528,"Heath, Ohio",NA,NA
Ohio,Cities,Hilliard,3,2,0,1,0,0,0,3,0,2,1,0,34832,"Hilliard, Ohio",NA,NA
Ohio,Cities,Huber Heights,5,3,0,1,1,0,0,5,1,1,2,1,38180,"Huber Heights, Ohio",NA,NA
Ohio,Cities,Independence,1,1,0,0,0,0,0,1,0,0,0,1,7132,"Independence, Ohio",NA,NA
Ohio,Cities,"Jackson Township, Stark County",3,2,0,1,0,0,0,3,2,0,1,0,40780,"Jackson Township, Stark County, Ohio",NA,NA
Ohio,Cities,Lockland,1,1,0,0,0,0,0,1,1,0,0,0,3422,"Lockland, Ohio",NA,NA
Ohio,Cities,Lyndhurst,3,1,1,1,0,0,0,3,0,1,1,1,13624,"Lyndhurst, Ohio",NA,NA
Ohio,Cities,Mansfield,3,1,2,0,0,0,0,3,2,1,0,0,46656,"Mansfield, Ohio",NA,NA
Ohio,Cities,Marietta,1,1,0,0,0,0,0,1,0,1,0,NA,13867,"Marietta, Ohio",NA,NA
Ohio,Cities,Massillon,3,3,0,0,0,0,0,3,1,2,0,0,32268,"Massillon, Ohio",NA,NA
Ohio,Cities,Maumee,1,0,1,0,0,0,0,1,0,0,1,0,13875,"Maumee, Ohio",NA,NA
Ohio,Cities,Mayfield Heights,1,1,0,0,0,0,0,1,0,1,0,0,18770,"Mayfield Heights, Ohio",NA,NA
Ohio,Cities,Medina Township,1,1,0,0,0,0,0,1,1,0,0,0,9015,"Medina Township, Ohio",NA,NA
Ohio,Cities,Miamisburg,1,0,1,0,0,0,0,1,0,1,0,0,2e4,"Miamisburg, Ohio",NA,NA
Ohio,Cities,"Miami Township, Montgomery County",1,1,0,0,0,0,0,1,0,0,0,1,29140,"Miami Township, Montgomery County, Ohio",NA,NA
Ohio,Cities,Monroe,1,1,0,0,0,0,0,1,0,1,0,0,15933,"Monroe, Ohio",NA,NA
Ohio,Cities,Montgomery,1,1,0,0,0,0,0,1,1,0,0,0,10558,"Montgomery, Ohio",NA,NA
Ohio,Cities,Montpelier,1,1,0,0,0,0,0,1,1,0,0,0,3980,"Montpelier, Ohio",NA,NA
Ohio,Cities,Montville Township,1,1,0,0,0,0,0,1,0,1,0,0,11815,"Montville Township, Ohio",NA,NA
Ohio,Cities,Moraine,3,3,0,0,0,0,0,3,1,0,1,1,6385,"Moraine, Ohio",NA,NA
Ohio,Cities,Mount Healthy,1,1,0,0,0,0,0,1,0,0,1,0,6028,"Mount Healthy, Ohio",NA,NA
Ohio,Cities,Napoleon,4,2,0,2,0,0,0,4,2,0,1,1,8566,"Napoleon, Ohio",NA,NA
Ohio,Cities,New Franklin,1,1,0,0,0,0,0,1,0,1,0,0,14285,"New Franklin, Ohio",NA,NA
Ohio,Cities,Newton Falls,1,1,0,0,0,0,0,1,0,0,1,0,4628,"Newton Falls, Ohio",NA,NA
Ohio,Cities,North College Hill,1,0,0,1,0,0,0,1,0,0,1,0,9320,"North College Hill, Ohio",NA,NA
Ohio,Cities,Oberlin,1,0,1,0,0,0,0,1,0,0,0,1,8342,"Oberlin, Ohio",NA,NA
Ohio,Cities,Parma,3,1,2,0,0,0,0,3,1,1,0,1,79576,"Parma, Ohio",NA,NA
Ohio,Cities,Portsmouth,1,1,0,0,0,0,0,1,0,1,0,NA,20442,"Portsmouth, Ohio",NA,NA
Ohio,Cities,Powell,1,1,0,0,0,0,0,1,0,1,0,0,13273,"Powell, Ohio",NA,NA
Ohio,Cities,Reynoldsburg,1,1,0,0,0,0,0,1,0,0,1,0,37406,"Reynoldsburg, Ohio",NA,NA
Ohio,Cities,Salem,4,0,0,0,4,0,0,4,1,0,3,0,11943,"Salem, Ohio",NA,NA
Ohio,Cities,Shelby,2,1,0,1,0,0,0,2,0,1,1,0,9012,"Shelby, Ohio",NA,NA
Ohio,Cities,Sidney,3,2,0,1,0,0,0,3,0,1,2,0,20797,"Sidney, Ohio",NA,NA
Ohio,Cities,South Euclid,1,1,0,0,0,0,0,1,0,1,0,0,21686,"South Euclid, Ohio",NA,NA
Ohio,Cities,"Springfield Township, Hamilton County",1,0,0,1,0,0,0,1,0,1,0,0,36527,"Springfield Township, Hamilton County, Ohio",NA,NA
Ohio,Cities,"Springfield Township, Summit County",2,1,0,1,0,0,0,2,0,1,0,1,17813,"Springfield Township, Summit County, Ohio",NA,NA
Ohio,Cities,Steubenville,1,1,0,0,0,0,0,1,NA,0,1,0,18137,"Steubenville, Ohio",NA,NA
Ohio,Cities,Streetsboro,1,0,0,0,1,0,0,1,0,0,0,1,16364,"Streetsboro, Ohio",NA,NA
Ohio,Cities,Toledo,35,31,0,4,0,0,0,35,3,3,17,12,278366,"Toledo, Ohio",NA,NA
Ohio,Cities,Troy,2,0,0,2,0,0,0,2,2,0,0,0,25745,"Troy, Ohio",NA,NA
Ohio,Cities,Upper Arlington,1,1,0,0,0,0,0,1,1,0,0,0,35150,"Upper Arlington, Ohio",NA,NA
Ohio,Cities,Upper Sandusky,1,1,0,0,0,0,0,1,0,0,1,0,6515,"Upper Sandusky, Ohio",NA,NA
Ohio,Cities,Urbana,9,9,0,0,0,0,0,9,0,0,0,9,11482,"Urbana, Ohio",NA,NA
Ohio,Cities,Vienna Township,1,1,0,0,0,0,0,1,0,0,0,1,3817,"Vienna Township, Ohio",NA,NA
Ohio,Cities,Wadsworth,1,1,0,0,0,0,0,1,0,0,1,0,21910,"Wadsworth, Ohio",NA,NA
Ohio,Cities,Wapakoneta,3,2,1,0,0,0,0,3,0,1,1,1,9815,"Wapakoneta, Ohio",NA,NA
Ohio,Cities,Warren,1,1,0,0,0,0,0,1,0,0,0,1,40005,"Warren, Ohio",NA,NA
Ohio,Cities,West Chester Township,1,1,0,0,0,0,0,1,0,1,0,0,61080,"West Chester Township, Ohio",NA,NA
Ohio,Cities,West Jefferson,1,0,0,0,1,0,0,1,0,0,1,0,4291,"West Jefferson, Ohio",NA,NA
Ohio,Cities,Wilmington,2,1,1,0,0,0,0,2,0,1,1,0,12443,"Wilmington, Ohio",NA,NA
