"State","Agency_Type","Agency_name","Total_incidents_bias_motivation","Bias_Motivation_Race_Ethnicity_Ancestry","Bias_Motivation_Religion","Bias_Motivation_Sexual_orientation","Bias_Motivation_Disability","Bias_Motivation_Gender","Bias_Motivation_Gender_Identity","Total_incidents_Q1_to_Q4","No_of_incidents_Q1","No_of_incidents_Q2","No_of_incidents_Q3","No_of_incidents_Q4","Population"
"West Virginia","Cities","Oak Hill",2,2,0,0,0,0,0,2,0,1,1,0,"8,104"
"West Virginia","Cities","Parkersburg",1,0,0,1,0,0,0,1,1,0,0,0,"30,913"
"West Virginia","Cities","Philippi",1,1,0,0,0,0,0,1,0,0,1,0,"3,320"
"West Virginia","Cities","Ranson",1,1,0,0,0,0,0,1,0,1,0,,"5,053"
"West Virginia","Cities","Wheeling",1,1,0,0,0,0,0,1,0,1,0,0,"27,486"
"West Virginia","Metropolitan Counties","Berkeley",1,1,0,0,0,0,0,1,0,0,1,0,
"West Virginia","Metropolitan Counties","Brooke",1,1,0,0,0,0,0,1,0,0,0,1,
"West Virginia","Metropolitan Counties","Cabell",1,1,0,0,0,0,0,1,0,0,0,1,
"West Virginia","Metropolitan Counties","Hancock",2,2,0,0,0,0,0,2,1,1,0,0,
"West Virginia","Metropolitan Counties","Jefferson",1,1,0,0,0,0,0,1,0,0,0,1,
"West Virginia","Metropolitan Counties","Kanawha",3,1,0,1,1,0,0,3,1,1,1,0,
"West Virginia","Nonmetropolitan Counties","Mason",3,3,0,0,0,0,0,3,0,0,2,1,
"Wisconsin","Cities","Appleton",1,1,0,0,0,0,0,1,1,0,0,0,"74,439"
"Wisconsin","Cities","Cross Plains",1,0,0,1,0,0,0,1,1,0,0,0,"4,072"
"Wisconsin","Cities","Fox Valley Metro",1,1,0,0,0,0,0,1,0,0,1,0,"21,515"
"Wisconsin","Cities","Green Bay",1,1,0,0,0,0,0,1,1,0,0,0,"105,452"
"Wisconsin","Cities","Hudson",1,0,0,1,0,0,0,1,0,0,0,1,"13,740"
"Wisconsin","Cities","Janesville",1,1,0,0,0,0,0,1,0,1,0,0,"64,234"
"Wisconsin","Cities","La Crosse",1,1,0,0,0,0,0,1,0,1,0,0,"52,498"
"Wisconsin","Cities","Madison",15,8,7,0,0,0,0,15,0,8,2,5,"252,136"
"Wisconsin","Cities","Manitowoc",1,1,0,0,0,0,0,1,0,1,0,0,"32,877"
"Wisconsin","Cities","Milwaukee",2,0,0,1,0,0,1,2,0,1,1,0,"600,193"
"Wisconsin","Cities","New Richmond",1,1,0,0,0,0,0,1,0,0,1,0,"8,913"
"Wisconsin","Cities","Onalaska",1,1,0,0,0,0,0,1,0,1,0,0,"18,600"
"Wisconsin","Cities","Osceola",1,1,0,0,0,0,0,1,0,0,0,1,"2,502"
"Wisconsin","Cities","Stoughton",1,1,0,0,0,0,0,1,0,0,0,1,"13,148"
"Wisconsin","Metropolitan Counties","Fond du Lac",2,2,0,0,0,0,0,2,1,0,0,1,
"Wisconsin","Metropolitan Counties","Outagamie",1,1,0,0,0,0,0,1,0,0,1,0,
"Wisconsin","Metropolitan Counties","St. Croix",1,0,1,0,0,0,0,1,0,0,0,1,
"Wisconsin","Nonmetropolitan Counties","Rusk",1,1,0,0,0,0,0,1,0,0,1,0,
"Wyoming","Cities","Gillette",3,3,0,0,0,0,0,3,0,2,0,1,"33,218"
